Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-10-22 06:17:51;209;656;95;Kein Fehler erkannt;4.23;660;0.00;;;;;;;;
2018-10-22 06:17:53;207;650;95;Kein Fehler erkannt;5.19;660;0.00;;;;;;;;
2018-10-22 06:17:55;207;650;94;Kein Fehler erkannt;5.49;660;0.00;;;;;;;;
2018-10-22 06:17:58;206;647;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 06:18:00;206;647;98;Kein Fehler erkannt;1.47;660;0.00;;;;;;;;
2018-10-22 06:18:03;207;650;94;Kein Fehler erkannt;5.44;660;0.00;;;;;;;;
2018-10-22 06:18:05;206;647;98;Kein Fehler erkannt;1.47;660;0.00;;;;;;;;
2018-10-22 06:18:07;206;647;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 06:18:09;206;647;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 06:18:12;206;647;96;Kein Fehler erkannt;3.24;660;0.00;;;;;;;;
2018-10-22 06:18:14;209;656;96;Kein Fehler erkannt;4.07;660;0.00;;;;;;;;
2018-10-22 06:18:16;209;656;96;Kein Fehler erkannt;4.13;660;0.00;;;;;;;;
2018-10-22 06:18:19;206;647;96;Kein Fehler erkannt;3.37;660;0.00;;;;;;;;
2018-10-22 06:18:21;207;650;96;Kein Fehler erkannt;4.07;660;0.00;;;;;;;;
2018-10-22 06:18:23;208;653;94;Kein Fehler erkannt;5.25;660;0.00;;;;;;;;
2018-10-22 06:18:26;209;656;98;Kein Fehler erkannt;1.89;660;0.00;;;;;;;;
2018-10-22 06:18:28;209;656;96;Kein Fehler erkannt;3.75;660;0.00;;;;;;;;
2018-10-22 06:18:31;207;650;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 06:18:33;206;647;98;Kein Fehler erkannt;1.56;660;0.00;;;;;;;;
2018-10-22 06:18:35;209;656;96;Kein Fehler erkannt;4.17;660;0.00;;;;;;;;
2018-10-22 06:18:38;208;653;94;Kein Fehler erkannt;5.50;660;0.00;;;;;;;;
2018-10-22 06:18:40;208;653;95;Kein Fehler erkannt;5.09;660;0.00;;;;;;;;
2018-10-22 06:18:42;209;656;96;Kein Fehler erkannt;3.28;660;0.00;;;;;;;;
2018-10-22 06:18:45;207;650;95;Kein Fehler erkannt;5.18;660;0.00;;;;;;;;
2018-10-22 06:18:47;208;653;95;Kein Fehler erkannt;4.75;660;0.00;;;;;;;;
2018-10-22 06:18:49;206;647;98;Kein Fehler erkannt;1.34;660;0.00;;;;;;;;
2018-10-22 06:18:52;207;650;94;Kein Fehler erkannt;5.35;660;0.00;;;;;;;;
2018-10-22 06:18:54;206;647;99;Kein Fehler erkannt;0.75;660;0.00;;;;;;;;
2018-10-22 06:18:56;206;647;96;Kein Fehler erkannt;3.93;660;0.00;;;;;;;;
2018-10-22 06:18:59;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:19:01;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:19:03;206;647;98;Kein Fehler erkannt;1.15;660;0.00;;;;;;;;
2018-10-22 06:19:06;206;647;97;Kein Fehler erkannt;3.12;660;0.00;;;;;;;;
2018-10-22 06:19:08;207;650;95;Kein Fehler erkannt;4.27;660;0.00;;;;;;;;
2018-10-22 06:19:10;208;653;95;Kein Fehler erkannt;5.04;660;0.00;;;;;;;;
2018-10-22 06:19:13;208;653;95;Kein Fehler erkannt;4.97;660;0.00;;;;;;;;
2018-10-22 06:19:15;208;653;95;Kein Fehler erkannt;4.99;660;0.00;;;;;;;;
2018-10-22 06:19:17;209;656;95;Kein Fehler erkannt;4.50;660;0.00;;;;;;;;
2018-10-22 06:19:20;208;653;94;Kein Fehler erkannt;5.26;660;0.00;;;;;;;;
2018-10-22 06:19:22;208;653;95;Kein Fehler erkannt;5.19;660;0.00;;;;;;;;
2018-10-22 06:19:24;207;650;95;Kein Fehler erkannt;4.66;660;0.00;;;;;;;;
2018-10-22 06:19:27;206;647;96;Kein Fehler erkannt;3.82;660;0.00;;;;;;;;
2018-10-22 06:19:29;207;650;94;Kein Fehler erkannt;5.30;660;0.00;;;;;;;;
2018-10-22 06:19:32;207;650;94;Kein Fehler erkannt;5.72;660;0.00;;;;;;;;
2018-10-22 06:19:34;208;653;94;Kein Fehler erkannt;5.72;660;0.00;;;;;;;;
2018-10-22 06:19:36;208;653;94;Kein Fehler erkannt;5.25;660;0.00;;;;;;;;
2018-10-22 06:19:39;205;644;98;Kein Fehler erkannt;1.57;660;0.00;;;;;;;;
2018-10-22 06:19:41;207;650;94;Kein Fehler erkannt;5.68;660;0.00;;;;;;;;
2018-10-22 06:19:43;208;653;94;Kein Fehler erkannt;5.78;660;0.00;;;;;;;;
2018-10-22 06:19:45;207;650;94;Kein Fehler erkannt;5.47;660;0.00;;;;;;;;
2018-10-22 06:19:48;208;653;94;Kein Fehler erkannt;5.44;660;0.00;;;;;;;;
2018-10-22 06:19:50;206;647;91;Kein Fehler erkannt;8.72;660;0.00;;;;;;;;
2018-10-22 06:19:52;208;653;95;Kein Fehler erkannt;4.87;660;0.00;;;;;;;;
2018-10-22 06:19:55;206;647;96;Kein Fehler erkannt;3.34;660;0.00;;;;;;;;
2018-10-22 06:19:57;206;647;99;Kein Fehler erkannt;0.85;660;0.00;;;;;;;;
2018-10-22 06:19:59;208;653;94;Kein Fehler erkannt;5.33;660;0.00;;;;;;;;
2018-10-22 06:20:02;207;650;95;Kein Fehler erkannt;5.14;660;0.00;;;;;;;;
2018-10-22 06:20:04;207;650;95;Kein Fehler erkannt;5.18;660;0.00;;;;;;;;
2018-10-22 06:20:06;206;647;97;Kein Fehler erkannt;2.17;660;0.00;;;;;;;;
2018-10-22 06:20:09;209;656;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 06:20:11;206;647;95;Kein Fehler erkannt;4.45;660;0.00;;;;;;;;
2018-10-22 06:20:13;207;650;95;Kein Fehler erkannt;4.81;660;0.00;;;;;;;;
2018-10-22 06:20:16;207;650;94;Kein Fehler erkannt;5.25;660;0.00;;;;;;;;
2018-10-22 06:20:18;206;647;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 06:20:20;207;650;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 06:20:23;207;650;94;Kein Fehler erkannt;5.97;660;0.00;;;;;;;;
2018-10-22 06:20:25;206;647;96;Kein Fehler erkannt;3.86;660;0.00;;;;;;;;
2018-10-22 06:20:27;206;647;96;Kein Fehler erkannt;3.72;660;0.00;;;;;;;;
2018-10-22 06:20:30;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:20:32;208;653;94;Kein Fehler erkannt;5.84;660;0.00;;;;;;;;
2018-10-22 06:20:34;207;650;94;Kein Fehler erkannt;5.77;660;0.00;;;;;;;;
2018-10-22 06:20:37;208;653;94;Kein Fehler erkannt;5.90;660;0.00;;;;;;;;
2018-10-22 06:20:39;206;647;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 06:20:41;206;647;98;Kein Fehler erkannt;1.78;660;0.00;;;;;;;;
2018-10-22 06:20:44;206;647;99;Kein Fehler erkannt;0.75;660;0.00;;;;;;;;
2018-10-22 06:20:46;207;650;95;Kein Fehler erkannt;4.88;660;0.00;;;;;;;;
2018-10-22 06:20:48;208;653;95;Kein Fehler erkannt;4.82;660;0.00;;;;;;;;
2018-10-22 06:20:50;208;653;94;Kein Fehler erkannt;5.24;660;0.00;;;;;;;;
2018-10-22 06:20:53;207;650;95;Kein Fehler erkannt;5.15;660;0.00;;;;;;;;
2018-10-22 06:20:55;209;656;96;Kein Fehler erkannt;4.07;660;0.00;;;;;;;;
2018-10-22 06:20:58;206;647;96;Kein Fehler erkannt;3.27;660;0.00;;;;;;;;
2018-10-22 06:21:00;209;656;94;Kein Fehler erkannt;5.31;660;0.00;;;;;;;;
2018-10-22 06:21:02;208;653;95;Kein Fehler erkannt;5.12;660;0.00;;;;;;;;
2018-10-22 06:21:05;207;650;95;Kein Fehler erkannt;4.32;660;0.00;;;;;;;;
2018-10-22 06:21:07;208;653;94;Kein Fehler erkannt;5.60;660;0.00;;;;;;;;
2018-10-22 06:21:09;208;653;94;Kein Fehler erkannt;6.18;660;0.00;;;;;;;;
2018-10-22 06:21:12;206;647;98;Kein Fehler erkannt;1.52;660;0.00;;;;;;;;
2018-10-22 06:21:14;209;656;96;Kein Fehler erkannt;3.94;660;0.00;;;;;;;;
2018-10-22 06:21:16;209;656;96;Kein Fehler erkannt;3.88;660;0.00;;;;;;;;
2018-10-22 06:21:19;208;653;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 06:21:21;208;653;95;Kein Fehler erkannt;5.11;660;0.00;;;;;;;;
2018-10-22 06:21:23;208;653;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 06:21:26;208;653;95;Kein Fehler erkannt;5.04;660;0.00;;;;;;;;
2018-10-22 06:21:28;208;653;94;Kein Fehler erkannt;5.33;660;0.00;;;;;;;;
2018-10-22 06:21:30;207;650;94;Kein Fehler erkannt;5.70;660;0.00;;;;;;;;
2018-10-22 06:21:33;208;653;94;Kein Fehler erkannt;5.41;660;0.00;;;;;;;;
2018-10-22 06:21:35;208;653;95;Kein Fehler erkannt;4.71;660;0.00;;;;;;;;
2018-10-22 06:21:37;208;653;94;Kein Fehler erkannt;5.49;660;0.00;;;;;;;;
2018-10-22 06:21:40;208;653;95;Kein Fehler erkannt;5.10;660;0.00;;;;;;;;
2018-10-22 06:21:42;208;653;94;Kein Fehler erkannt;5.54;660;0.00;;;;;;;;
2018-10-22 06:21:44;208;653;95;Kein Fehler erkannt;4.78;660;0.00;;;;;;;;
2018-10-22 06:21:47;209;656;97;Kein Fehler erkannt;2.65;660;0.00;;;;;;;;
2018-10-22 06:21:49;209;656;95;Kein Fehler erkannt;4.41;660;0.00;;;;;;;;
2018-10-22 06:21:51;208;653;95;Kein Fehler erkannt;4.57;660;0.00;;;;;;;;
2018-10-22 06:21:54;208;653;95;Kein Fehler erkannt;4.31;660;0.00;;;;;;;;
2018-10-22 06:21:56;209;656;97;Kein Fehler erkannt;2.85;660;0.00;;;;;;;;
2018-10-22 06:21:58;209;656;99;Kein Fehler erkannt;0.75;660;0.00;;;;;;;;
2018-10-22 06:22:01;209;656;97;Kein Fehler erkannt;2.31;660;0.00;;;;;;;;
2018-10-22 06:22:03;209;656;96;Kein Fehler erkannt;3.72;660;0.00;;;;;;;;
2018-10-22 06:22:05;209;656;96;Kein Fehler erkannt;3.45;660;0.00;;;;;;;;
2018-10-22 06:22:08;209;656;96;Kein Fehler erkannt;3.27;660;0.00;;;;;;;;
2018-10-22 06:22:10;208;653;95;Kein Fehler erkannt;4.44;660;0.00;;;;;;;;
2018-10-22 06:22:12;209;656;95;Kein Fehler erkannt;4.53;660;0.00;;;;;;;;
2018-10-22 06:22:15;209;656;96;Kein Fehler erkannt;3.37;660;0.00;;;;;;;;
2018-10-22 06:22:17;209;656;96;Kein Fehler erkannt;3.68;660;0.00;;;;;;;;
2018-10-22 06:22:19;209;656;95;Kein Fehler erkannt;4.47;660;0.00;;;;;;;;
2018-10-22 06:22:22;207;650;95;Kein Fehler erkannt;4.89;660;0.00;;;;;;;;
2018-10-22 06:22:24;206;647;95;Kein Fehler erkannt;4.28;660;0.00;;;;;;;;
2018-10-22 06:22:26;209;656;96;Kein Fehler erkannt;3.50;660;0.00;;;;;;;;
2018-10-22 06:22:28;208;653;94;Kein Fehler erkannt;5.38;660;0.00;;;;;;;;
2018-10-22 06:22:31;208;653;94;Kein Fehler erkannt;5.65;660;0.00;;;;;;;;
2018-10-22 06:22:33;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:22:35;205;644;98;Kein Fehler erkannt;1.34;660;0.00;;;;;;;;
2018-10-22 06:22:38;207;650;94;Kein Fehler erkannt;5.34;660;0.00;;;;;;;;
2018-10-22 06:22:40;208;653;94;Kein Fehler erkannt;5.26;660;0.00;;;;;;;;
2018-10-22 06:22:42;209;656;95;Kein Fehler erkannt;4.23;660;0.00;;;;;;;;
2018-10-22 06:22:45;209;656;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 06:22:47;209;656;97;Kein Fehler erkannt;3.08;660;0.00;;;;;;;;
2018-10-22 06:22:49;209;656;97;Kein Fehler erkannt;3.09;660;0.00;;;;;;;;
2018-10-22 06:22:51;209;656;96;Kein Fehler erkannt;3.46;660;0.00;;;;;;;;
2018-10-22 06:22:54;209;656;96;Kein Fehler erkannt;3.45;660;0.00;;;;;;;;
2018-10-22 06:22:56;210;659;99;Kein Fehler erkannt;0.63;660;0.00;;;;;;;;
2018-10-22 06:22:59;209;656;96;Kein Fehler erkannt;3.73;660;0.00;;;;;;;;
2018-10-22 06:23:01;209;656;95;Kein Fehler erkannt;4.23;660;0.00;;;;;;;;
2018-10-22 06:23:03;207;650;95;Kein Fehler erkannt;5.13;660;0.00;;;;;;;;
2018-10-22 06:23:05;206;647;97;Kein Fehler erkannt;2.18;660;0.00;;;;;;;;
2018-10-22 06:23:08;206;647;98;Kein Fehler erkannt;1.56;660;0.00;;;;;;;;
2018-10-22 06:23:10;209;656;95;Kein Fehler erkannt;4.78;660;0.00;;;;;;;;
2018-10-22 06:23:12;208;653;95;Kein Fehler erkannt;4.78;660;0.00;;;;;;;;
2018-10-22 06:23:15;206;647;98;Kein Fehler erkannt;2.09;660;0.00;;;;;;;;
2018-10-22 06:23:17;208;653;95;Kein Fehler erkannt;5.15;660;0.00;;;;;;;;
2018-10-22 06:23:19;207;650;94;Kein Fehler erkannt;5.48;660;0.00;;;;;;;;
2018-10-22 06:23:22;205;644;98;Kein Fehler erkannt;1.78;660;0.00;;;;;;;;
2018-10-22 06:23:24;208;653;96;Kein Fehler erkannt;4.05;660;0.00;;;;;;;;
2018-10-22 06:23:26;207;650;94;Kein Fehler erkannt;5.54;660;0.00;;;;;;;;
2018-10-22 06:23:33;208;653;95;Kein Fehler erkannt;4.78;660;0.00;;;;;;;;
2018-10-22 06:23:35;208;653;95;Kein Fehler erkannt;4.87;660;0.00;;;;;;;;
2018-10-22 06:23:37;207;650;94;Kein Fehler erkannt;5.60;660;0.00;;;;;;;;
2018-10-22 06:23:40;208;653;95;Kein Fehler erkannt;4.49;660;0.00;;;;;;;;
2018-10-22 06:23:42;208;653;95;Kein Fehler erkannt;4.66;660;0.00;;;;;;;;
2018-10-22 06:23:44;208;653;94;Kein Fehler erkannt;5.72;660;0.00;;;;;;;;
2018-10-22 06:23:47;209;656;95;Kein Fehler erkannt;4.55;660;0.00;;;;;;;;
2018-10-22 06:23:49;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:23:51;206;647;98;Kein Fehler erkannt;1.15;660;0.00;;;;;;;;
2018-10-22 06:23:54;206;647;98;Kein Fehler erkannt;1.26;660;0.00;;;;;;;;
2018-10-22 06:23:56;207;650;93;Kein Fehler erkannt;6.55;660;0.00;;;;;;;;
2018-10-22 06:23:58;206;647;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 06:24:01;206;647;97;Kein Fehler erkannt;2.20;660;0.00;;;;;;;;
2018-10-22 06:24:03;208;653;94;Kein Fehler erkannt;5.66;660;0.00;;;;;;;;
2018-10-22 06:24:05;206;647;98;Kein Fehler erkannt;1.58;660;0.00;;;;;;;;
2018-10-22 06:24:07;206;647;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 06:24:10;207;650;94;Kein Fehler erkannt;5.75;660;0.00;;;;;;;;
2018-10-22 06:24:12;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:24:14;205;644;99;Kein Fehler erkannt;0.75;660;0.00;;;;;;;;
2018-10-22 06:24:17;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:24:19;209;656;95;Kein Fehler erkannt;4.40;660;0.00;;;;;;;;
2018-10-22 06:24:21;208;653;95;Kein Fehler erkannt;5.09;660;0.00;;;;;;;;
2018-10-22 06:24:24;208;653;94;Kein Fehler erkannt;5.48;660;0.00;;;;;;;;
2018-10-22 06:24:26;209;656;95;Kein Fehler erkannt;4.66;660;0.00;;;;;;;;
2018-10-22 06:24:28;207;650;94;Kein Fehler erkannt;5.60;660;0.00;;;;;;;;
2018-10-22 06:24:31;206;647;95;Kein Fehler erkannt;4.47;660;0.00;;;;;;;;
2018-10-22 06:24:33;206;647;98;Kein Fehler erkannt;2.04;660;0.00;;;;;;;;
2018-10-22 06:24:35;206;647;95;Kein Fehler erkannt;4.52;660;0.00;;;;;;;;
2018-10-22 06:24:38;207;650;94;Kein Fehler erkannt;5.98;660;0.00;;;;;;;;
2018-10-22 06:24:40;206;647;95;Kein Fehler erkannt;4.41;660;0.00;;;;;;;;
2018-10-22 06:24:42;206;647;95;Kein Fehler erkannt;4.47;660;0.00;;;;;;;;
2018-10-22 06:24:45;207;650;94;Kein Fehler erkannt;5.82;660;0.00;;;;;;;;
2018-10-22 06:24:47;206;647;96;Kein Fehler erkannt;4.06;660;0.00;;;;;;;;
2018-10-22 06:24:49;208;653;95;Kein Fehler erkannt;5.20;660;0.00;;;;;;;;
2018-10-22 06:24:52;208;653;94;Kein Fehler erkannt;5.41;660;0.00;;;;;;;;
2018-10-22 06:24:54;206;647;96;Kein Fehler erkannt;3.43;660;0.00;;;;;;;;
2018-10-22 06:24:56;206;647;98;Kein Fehler erkannt;1.47;660;0.00;;;;;;;;
2018-10-22 06:24:59;207;650;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 06:25:01;206;647;95;Kein Fehler erkannt;4.57;660;0.00;;;;;;;;
2018-10-22 06:25:03;208;653;94;Kein Fehler erkannt;5.89;660;0.00;;;;;;;;
2018-10-22 06:25:06;209;656;96;Kein Fehler erkannt;3.54;660;0.00;;;;;;;;
2018-10-22 06:25:08;207;650;94;Kein Fehler erkannt;5.69;660;0.00;;;;;;;;
2018-10-22 06:25:10;208;653;94;Kein Fehler erkannt;5.26;660;0.00;;;;;;;;
2018-10-22 06:25:13;209;656;95;Kein Fehler erkannt;4.51;660;0.00;;;;;;;;
2018-10-22 06:25:15;209;656;95;Kein Fehler erkannt;4.34;660;0.00;;;;;;;;
2018-10-22 06:25:17;209;656;97;Kein Fehler erkannt;3.08;660;0.00;;;;;;;;
2018-10-22 06:25:20;209;656;96;Kein Fehler erkannt;3.46;660;0.00;;;;;;;;
2018-10-22 06:25:22;209;656;96;Kein Fehler erkannt;3.86;660;0.00;;;;;;;;
2018-10-22 06:25:24;207;650;94;Kein Fehler erkannt;5.56;660;0.00;;;;;;;;
2018-10-22 06:25:27;208;653;95;Kein Fehler erkannt;5.06;660;0.00;;;;;;;;
2018-10-22 06:25:29;208;653;95;Kein Fehler erkannt;5.14;660;0.00;;;;;;;;
2018-10-22 06:25:31;206;647;95;Kein Fehler erkannt;4.92;660;0.00;;;;;;;;
2018-10-22 06:25:34;206;647;97;Kein Fehler erkannt;2.84;660;0.00;;;;;;;;
2018-10-22 06:25:36;206;647;97;Kein Fehler erkannt;2.59;660;nan;;;;;;;;
2018-10-22 06:25:38;208;653;94;Kein Fehler erkannt;5.82;660;0.00;;;;;;;;
2018-10-22 06:25:41;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:25:43;206;647;97;Kein Fehler erkannt;2.89;660;0.00;;;;;;;;
2018-10-22 06:25:47;206;647;99;Kein Fehler erkannt;0.94;660;0.00;;;;;;;;
2018-10-22 06:25:49;207;650;94;Kein Fehler erkannt;5.93;660;0.00;;;;;;;;
2018-10-22 06:25:51;209;656;97;Kein Fehler erkannt;2.62;660;0.00;;;;;;;;
2018-10-22 06:25:53;208;653;94;Kein Fehler erkannt;5.82;660;0.00;;;;;;;;
2018-10-22 06:25:56;207;650;94;Kein Fehler erkannt;5.42;660;0.00;;;;;;;;
2018-10-22 06:25:58;208;653;95;Kein Fehler erkannt;4.31;660;0.00;;;;;;;;
2018-10-22 06:26:00;209;656;97;Kein Fehler erkannt;2.67;660;0.00;;;;;;;;
2018-10-22 06:26:03;209;656;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 06:26:05;209;656;96;Kein Fehler erkannt;4.03;660;0.00;;;;;;;;
2018-10-22 06:26:07;208;653;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 06:26:10;209;656;95;Kein Fehler erkannt;4.80;660;0.00;;;;;;;;
2018-10-22 06:26:12;207;650;94;Kein Fehler erkannt;5.74;660;0.00;;;;;;;;
2018-10-22 06:26:14;206;647;97;Kein Fehler erkannt;2.68;660;0.00;;;;;;;;
2018-10-22 06:26:17;209;656;95;Kein Fehler erkannt;4.59;660;0.00;;;;;;;;
2018-10-22 06:26:19;209;656;96;Kein Fehler erkannt;4.16;660;0.00;;;;;;;;
2018-10-22 06:26:21;208;653;94;Kein Fehler erkannt;5.48;660;0.00;;;;;;;;
2018-10-22 06:26:24;209;656;96;Kein Fehler erkannt;3.57;660;0.00;;;;;;;;
2018-10-22 06:26:26;208;653;95;Kein Fehler erkannt;4.80;660;0.00;;;;;;;;
2018-10-22 06:26:28;208;653;94;Kein Fehler erkannt;5.97;660;0.00;;;;;;;;
2018-10-22 06:26:31;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:26:33;206;647;96;Kein Fehler erkannt;3.94;660;0.00;;;;;;;;
2018-10-22 06:26:35;205;644;98;Kein Fehler erkannt;1.72;660;0.00;;;;;;;;
2018-10-22 06:26:38;206;647;99;Kein Fehler erkannt;0.85;660;0.00;;;;;;;;
2018-10-22 06:26:40;209;656;96;Kein Fehler erkannt;3.75;660;0.00;;;;;;;;
2018-10-22 06:26:42;209;656;95;Kein Fehler erkannt;4.43;660;0.00;;;;;;;;
2018-10-22 06:26:45;206;647;95;Kein Fehler erkannt;4.50;660;0.00;;;;;;;;
2018-10-22 06:26:47;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:26:49;206;647;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 06:26:51;206;647;97;Kein Fehler erkannt;2.20;660;0.00;;;;;;;;
2018-10-22 06:26:54;207;650;94;Kein Fehler erkannt;5.62;660;0.00;;;;;;;;
2018-10-22 06:26:56;209;656;95;Kein Fehler erkannt;4.24;660;0.00;;;;;;;;
2018-10-22 06:26:58;208;653;94;Kein Fehler erkannt;5.55;660;0.00;;;;;;;;
2018-10-22 06:27:01;208;653;94;Kein Fehler erkannt;5.25;660;0.00;;;;;;;;
2018-10-22 06:27:03;206;647;95;Kein Fehler erkannt;4.20;660;0.00;;;;;;;;
2018-10-22 06:27:06;207;650;94;Kein Fehler erkannt;5.82;660;0.00;;;;;;;;
2018-10-22 06:27:08;208;653;95;Kein Fehler erkannt;5.04;660;0.00;;;;;;;;
2018-10-22 06:27:10;208;653;95;Kein Fehler erkannt;5.04;660;0.00;;;;;;;;
2018-10-22 06:27:13;208;653;94;Kein Fehler erkannt;5.49;660;0.00;;;;;;;;
2018-10-22 06:27:15;209;656;96;Kein Fehler erkannt;3.59;660;0.00;;;;;;;;
2018-10-22 06:27:17;208;653;94;Kein Fehler erkannt;5.30;660;0.00;;;;;;;;
2018-10-22 06:27:20;209;656;95;Kein Fehler erkannt;4.63;660;0.00;;;;;;;;
2018-10-22 06:27:22;208;653;95;Kein Fehler erkannt;4.70;660;0.00;;;;;;;;
2018-10-22 06:27:25;207;650;93;Kein Fehler erkannt;6.49;660;0.00;;;;;;;;
2018-10-22 06:27:27;206;647;94;Kein Fehler erkannt;5.29;660;0.00;;;;;;;;
2018-10-22 06:27:29;205;644;98;Kein Fehler erkannt;1.69;660;0.00;;;;;;;;
2018-10-22 06:27:32;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:27:34;208;653;94;Kein Fehler erkannt;5.70;660;0.00;;;;;;;;
2018-10-22 06:27:36;206;647;98;Kein Fehler erkannt;1.96;660;0.00;;;;;;;;
2018-10-22 06:27:38;207;650;94;Kein Fehler erkannt;5.73;660;0.00;;;;;;;;
2018-10-22 06:27:41;209;656;95;Kein Fehler erkannt;5.15;660;0.00;;;;;;;;
2018-10-22 06:27:43;207;650;94;Kein Fehler erkannt;5.59;660;0.00;;;;;;;;
2018-10-22 06:27:45;208;653;95;Kein Fehler erkannt;5.18;660;0.00;;;;;;;;
2018-10-22 06:27:48;208;653;94;Kein Fehler erkannt;5.65;660;0.00;;;;;;;;
2018-10-22 06:27:50;206;647;98;Kein Fehler erkannt;1.80;660;0.00;;;;;;;;
2018-10-22 06:27:52;206;647;98;Kein Fehler erkannt;1.44;660;0.00;;;;;;;;
2018-10-22 06:27:55;207;650;94;Kein Fehler erkannt;5.26;660;0.00;;;;;;;;
2018-10-22 06:27:57;208;653;94;Kein Fehler erkannt;5.83;660;0.00;;;;;;;;
2018-10-22 06:28:00;209;656;95;Kein Fehler erkannt;4.24;660;0.00;;;;;;;;
2018-10-22 06:28:02;206;647;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 06:28:04;208;653;94;Kein Fehler erkannt;5.69;660;0.00;;;;;;;;
2018-10-22 06:28:07;208;653;94;Kein Fehler erkannt;5.43;660;0.00;;;;;;;;
2018-10-22 06:28:09;206;647;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:28:11;206;647;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 06:28:14;208;653;94;Kein Fehler erkannt;5.40;660;0.00;;;;;;;;
2018-10-22 06:28:16;208;653;94;Kein Fehler erkannt;5.33;660;0.00;;;;;;;;
2018-10-22 06:28:18;208;653;94;Kein Fehler erkannt;5.59;660;0.00;;;;;;;;
2018-10-22 06:28:21;207;650;95;Kein Fehler erkannt;4.90;660;0.00;;;;;;;;
2018-10-22 06:28:23;206;647;96;Kein Fehler erkannt;3.28;660;0.00;;;;;;;;
2018-10-22 06:28:25;206;647;99;Kein Fehler erkannt;0.85;660;0.00;;;;;;;;
2018-10-22 06:28:28;209;656;95;Kein Fehler erkannt;4.68;660;0.00;;;;;;;;
2018-10-22 06:28:30;208;653;94;Kein Fehler erkannt;5.54;660;0.00;;;;;;;;
2018-10-22 06:28:32;208;653;94;Kein Fehler erkannt;5.99;660;0.00;;;;;;;;
2018-10-22 06:28:35;208;653;94;Kein Fehler erkannt;5.70;660;0.00;;;;;;;;
2018-10-22 06:28:37;209;656;96;Kein Fehler erkannt;3.73;660;0.00;;;;;;;;
2018-10-22 06:28:39;208;653;94;Kein Fehler erkannt;5.83;660;0.00;;;;;;;;
2018-10-22 06:28:41;207;650;95;Kein Fehler erkannt;5.19;660;0.00;;;;;;;;
2018-10-22 06:28:44;207;650;94;Kein Fehler erkannt;5.98;660;0.00;;;;;;;;
2018-10-22 06:28:46;206;647;97;Kein Fehler erkannt;2.88;660;0.00;;;;;;;;
2018-10-22 06:28:48;206;647;95;Kein Fehler erkannt;4.51;660;0.00;;;;;;;;
2018-10-22 06:28:51;208;653;94;Kein Fehler erkannt;5.63;660;0.00;;;;;;;;
